NPTDR File Region	NPTDR File Admin Area	NPTDR Operator Code	Code Problem	NPTDR Route Numbers
Great Britain	National	1849	missing	BusRoute 75, BusRoute 78, BusRoute 116, BusRoute 131, BusRoute 151, BusRoute 154, BusRoute 159, BusRoute 402, BusRoute 410, BusRoute 411, BusRoute 72, BusRoute 77, BusRoute 80, BusRoute 112, BusRoute 188, BusRoute 495, BusRoute 84, BusRoute 95, BusRoute 113, BusRoute 125, BusRoute 115
Great Britain	National	2239	missing	BusRoute 108, BusRoute RR3, BusRoute C87, BusRoute C88, BusRoute C89, BusRoute 38, BusRoute 56, BusRoute 83, BusRoute 88
Great Britain	National	CFF	missing	BusRoute 45, BusRoute 155, BusRoute 47, BusRoute 47A, BusRoute 601, BusRoute 602, BusRoute 603
Great Britain	National	SIL	missing	BusRoute 15, BusRoute 16, BusRoute 36, BusRoute 36C, BusRoute S10, BusRoute S12, BusRoute S3, BusRoute 001B, BusRoute 1, BusRoute 001F, BusRoute 2, BusRoute 002F, BusRoute 003A, BusRoute 3, BusRoute 4, BusRoute 5, BusRoute 006A, BusRoute 7, BusRoute 007D, BusRoute 8, BusRoute 0090, BusRoute 10, BusRoute 11, BusRoute 12, BusRoute 13, BusRoute 14, BusRoute 17, BusRoute 18, BusRoute 1A, BusRoute 01AB, BusRoute 20, BusRoute 23, BusRoute 25, BusRoute 27, BusRoute 29, BusRoute 2A, BusRoute 2D, BusRoute 2X, BusRoute 31, BusRoute 03A0, BusRoute 03B0, BusRoute 44, BusRoute 46, BusRoute 50, BusRoute 051A, BusRoute 59, BusRoute 66, BusRoute 06A0, BusRoute 91, BusRoute 94, BusRoute 96, BusRoute 09A0, BusRoute 09B0, BusRoute 0X30, BusRoute 0X7A, BusRoute 100A, BusRoute 103, BusRoute 105, BusRoute 106, BusRoute 107, BusRoute 11A, BusRoute 11C, BusRoute 11X, BusRoute 12A, BusRoute 15A, BusRoute 15C, BusRoute 15X, BusRoute 23A, BusRoute 274, BusRoute 29X, BusRoute 31A, BusRoute 354, BusRoute 364, BusRoute 367, BusRoute 370, BusRoute 371, BusRoute 46A, BusRoute 46B, BusRoute 510, BusRoute 51A0, BusRoute 51B0, BusRoute 51C0, BusRoute 51X, BusRoute 525, BusRoute 526, BusRoute 533, BusRoute 535, BusRoute 540, BusRoute 541, BusRoute 542, BusRoute 543, BusRoute 544, BusRoute 548, BusRoute 553, BusRoute 566, BusRoute 570, BusRoute 571, BusRoute 573, BusRoute 580, BusRoute 595, BusRoute 597, BusRoute 614, BusRoute 642, BusRoute 643, BusRoute 644, BusRoute 681, BusRoute 91A0, BusRoute T11, BusRoute T12, BusRoute T13, BusRoute T14, BusRoute T15, BusRoute T16, BusRoute T17, BusRoute T18, BusRoute T19, BusRoute X31, BusRoute X51, BusRoute 23C, BusRoute 250, BusRoute 6, BusRoute 0100, BusRoute 32, BusRoute 33, BusRoute 34, BusRoute 37, BusRoute 38, BusRoute 60, BusRoute 101, BusRoute 150, BusRoute 327, BusRoute 32A, BusRoute 350B, BusRoute 360, BusRoute 366, BusRoute 398, BusRoute 399, BusRoute 450, BusRoute 552, BusRoute 556, BusRoute 601, BusRoute 909, BusRoute 910
Great Britain	National	TMC	missing	BusRoute 17
Great Britain	National	GRO	missing	BusRoute 19W, BusRoute 39, BusRoute 39A, BusRoute 811, BusRoute 812, BusRoute S14, BusRoute 844
Great Britain	National	SIM	missing	BusRoute 1, BusRoute 2, BusRoute 40, BusRoute 77, BusRoute 118, BusRoute 191, BusRoute 336, BusRoute 584, BusRoute 100, BusRoute 113, BusRoute 114, BusRoute 304, BusRoute 337, BusRoute 338, BusRoute 551, BusRoute 563, BusRoute 564, BusRoute 569, BusRoute 626, BusRoute 627
Great Britain	National	1060	missing	BusRoute 444, BusRoute 458, BusRoute 617, BusRoute 623, BusRoute 625, BusRoute 628, BusRoute 631, BusRoute 635, BusRoute 636, BusRoute 637, BusRoute 686, BusRoute 809, BusRoute 859, BusRoute 860, BusRoute 861, BusRoute 865, BusRoute 889, BusRoute 915, BusRoute 890
Great Britain	National	2240	missing	BusRoute H1
Great Britain	National	BBR	missing	BusRoute BBR0
Great Britain	National	FK	missing	CoachRoute 201, CoachRoute 205, CoachRoute 777, CoachRoute 240, CoachRoute 210, CoachRoute 202, CoachRoute 230, CoachRoute 203, CoachRoute 200
Great Britain	National	SIN	missing	BusRoute 27
Great Britain	National	EX	missing	BusRoute 678
Great Britain	National	GA	missing	BusRoute GA01, BusRoute GA02
Great Britain	National	DIK	missing	BusRoute S39S, BusRoute DN02
Great Britain	National	FL	missing	BusRoute AG2, BusRoute FCB, BusRoute 1, BusRoute 2, BusRoute 3, BusRoute 3A, BusRoute 4, BusRoute 5, BusRoute 9, BusRoute 12, BusRoute 13, BusRoute 13A, BusRoute 16, BusRoute 16A, BusRoute 18, BusRoute 18A, BusRoute 28, BusRoute 33, BusRoute 33A, BusRoute 35, BusRoute 38, BusRoute 40, BusRoute 40A, BusRoute 42, BusRoute 45, BusRoute 49, BusRoute 50, BusRoute 50A, BusRoute 51, BusRoute 55, BusRoute 56, BusRoute 64, BusRoute 64A, BusRoute 67, BusRoute 71, BusRoute 74A, BusRoute 80, BusRoute 85, BusRoute 86, BusRoute 87, BusRoute 90, BusRoute 91, BusRoute 91A, BusRoute 95, BusRoute 97, BusRoute 98, BusRoute 99, BusRoute 965, BusRoute X14, BusRoute X35, BusRoute X55, BusRoute X84, BusRoute X98, BusRoute 6, BusRoute 11, BusRoute 48, BusRoute 66, BusRoute 74, BusRoute 14, BusRoute 17, BusRoute 21, BusRoute 22, BusRoute 25, BusRoute 26, BusRoute 0540, BusRoute 88, BusRoute 94, BusRoute 14A, BusRoute 21A, BusRoute 38A, BusRoute 88A
Great Britain	National	BBS	missing	BusRoute W17
Great Britain	National	EMB	missing	BusRoute 24, BusRoute 380, BusRoute 3, BusRoute 65, BusRoute 102, BusRoute 104
Great Britain	National	1062	missing	BusRoute 639, BusRoute 612
Great Britain	National	1983	missing	BusRoute 256
Great Britain	National	2242	missing	BusRoute 10, BusRoute 12, BusRoute 404, BusRoute 1, BusRoute 11A, BusRoute X11, BusRoute 1A, BusRoute 15A, BusRoute 15, BusRoute X44, BusRoute X55, BusRoute 3, BusRoute 3A, BusRoute 4, BusRoute 4B
Great Britain	National	GB	missing	BusRoute M1, BusRoute M2, BusRoute M3, BusRoute M4, BusRoute M5, BusRoute 324, BusRoute 333, BusRoute 395, BusRoute 880, BusRoute N94, BusRoute 43, BusRoute 71, BusRoute 73, BusRoute 91, BusRoute 91A, BusRoute 97, BusRoute 98, BusRoute 101, BusRoute 113, BusRoute 505, BusRoute 830, BusRoute 831, BusRoute 832, BusRoute 862, BusRoute 872, BusRoute 860, BusRoute 4, BusRoute 1, BusRoute 3, BusRoute 5, BusRoute 6, BusRoute 7, BusRoute 9, BusRoute 10, BusRoute 12, BusRoute 12A
Great Britain	National	XISL	missing	BusRoute 291, BusRoute 399, BusRoute 646, BusRoute 647
Great Britain	National	XNLC	missing	BusRoute 58, BusRoute 0680, BusRoute 260, BusRoute 354, BusRoute 640
Great Britain	National	BBT	missing	BusRoute 82, BusRoute 85, BusRoute 89, BusRoute 895
Great Britain	National	BE1	missing	BusRoute X11
Great Britain	National	HUT	missing	BusRoute 59, BusRoute 60A, BusRoute 79A, BusRoute 82, BusRoute 173, BusRoute 174, BusRoute 175, BusRoute 176, BusRoute 177, BusRoute 184, BusRoute 185, BusRoute 186, BusRoute 187, BusRoute 193, BusRoute 210, BusRoute 486, BusRoute 488, BusRoute 60, BusRoute 83, BusRoute 84, BusRoute 12
Great Britain	National	EY	missing	BusRoute GT, BusRoute M13, BusRoute M14, BusRoute 18A, BusRoute 75, BusRoute 76, BusRoute 77, BusRoute 79, BusRoute 80, BusRoute 109, BusRoute 120, BusRoute 134, BusRoute 135, BusRoute 142, BusRoute 143, BusRoute 144, BusRoute 155, BusRoute 156, BusRoute 158, BusRoute 160, BusRoute 162, BusRoute 174, BusRoute 175, BusRoute 180, BusRoute 182, BusRoute 184, BusRoute 195, BusRoute 198, BusRoute 199, BusRoute 220, BusRoute 221, BusRoute 230, BusRoute 240, BusRoute 241, BusRoute 246, BusRoute 270, BusRoute 502, BusRoute 503, BusRoute 504, BusRoute 505, BusRoute 506, BusRoute 507, BusRoute 508, BusRoute 510, BusRoute 512, BusRoute 513, BusRoute 517, BusRoute 520, BusRoute 521, BusRoute 522, BusRoute 523, BusRoute 550, BusRoute 743, BusRoute 744, BusRoute 920, BusRoute X46, BusRoute X47, BusRoute X55, BusRoute 71A, BusRoute 71B, BusRoute 73, BusRoute 121, BusRoute 129, BusRoute 130, BusRoute 131, BusRoute 183, BusRoute 196, BusRoute 358, BusRoute 746, BusRoute 747, BusRoute S2, BusRoute S3, BusRoute 34, BusRoute 71, BusRoute S1, BusRoute 78, BusRoute 124, BusRoute 277, BusRoute 1C, BusRoute 33, BusRoute 34C, BusRoute 35, BusRoute 44, BusRoute 44A, BusRoute 48, BusRoute 50, BusRoute 56, BusRoute 57, BusRoute 60A, BusRoute 61, BusRoute 62, BusRoute 64, BusRoute 64C, BusRoute 66, BusRoute 106, BusRoute 151, BusRoute 152, BusRoute 154, BusRoute 215, BusRoute 315, BusRoute 350, BusRoute 700, BusRoute 60, BusRoute 105, BusRoute 115, BusRoute 1A, BusRoute 44C, BusRoute 153
Great Britain	National	SIP	missing	BusRoute 32, BusRoute 33, BusRoute 46, BusRoute 22, BusRoute 037B, BusRoute 22A, BusRoute 23, BusRoute 24, BusRoute 25, BusRoute 1, BusRoute 2, BusRoute 3, BusRoute 4, BusRoute 5, BusRoute 6, BusRoute 7, BusRoute 31, BusRoute 36, BusRoute 36A, BusRoute PR1, BusRoute PR2
Great Britain	National	1063	missing	BusRoute 929
Great Britain	National	GC	missing	BusRoute 383
Great Britain	National	TRAM	missing	BusRoute TRM1, BusRoute TRM2, TramMetroRoute TRM1, TramMetroRoute TRM2, TramMetroRoute TRM3
Great Britain	National	FN	missing	BusRoute 2, BusRoute 4, BusRoute 12, BusRoute 23, BusRoute 28, BusRoute 29, BusRoute 30, BusRoute 4A, BusRoute W4, BusRoute W6, BusRoute W7, BusRoute W8
Great Britain	National	GRS	missing	BusRoute 16
Great Britain	National	GD	missing	BusRoute G3, BusRoute G1, BusRoute G4
Great Britain	National	1064	missing	BusRoute 852, BusRoute 945, BusRoute 948, BusRoute 988, BusRoute 989
Great Britain	National	1721	missing	BusRoute 699
Great Britain	National	GRT	missing	BusRoute 1A, BusRoute 1B, BusRoute 102, BusRoute 806, BusRoute PS1
Great Britain	National	CEX	missing	BusRoute 732, BusRoute 733, BusRoute 736, BusRoute 752, BusRoute 765, BusRoute 792, BusRoute 657
Great Britain	National	TLT	missing	BusRoute 14, BusRoute 14A, BusRoute 20A, BusRoute 26, BusRoute 26A, BusRoute 26C, BusRoute 26E, BusRoute 743, BusRoute 844, BusRoute 20, BusRoute 24
Great Britain	National	FP	missing	BusRoute 11B, BusRoute 13A, BusRoute 15, BusRoute 16A, BusRoute 26, BusRoute 34A, BusRoute 35A, BusRoute 38A, BusRoute 40, BusRoute 40C, BusRoute 45A, BusRoute 45C, BusRoute 57, BusRoute 57A, BusRoute 63, BusRoute 72A, BusRoute 76A, BusRoute 81, BusRoute 83, BusRoute 87A, BusRoute 88, BusRoute 93A, BusRoute 94A, BusRoute 138, BusRoute 139, BusRoute 145, BusRoute 649, BusRoute 651, BusRoute 652, BusRoute 672, BusRoute PR1, BusRoute X40, BusRoute X41, BusRoute X42, BusRoute X43, BusRoute X57, BusRoute 1A, BusRoute 1C, BusRoute 5A, BusRoute 11A, BusRoute 13, BusRoute 14, BusRoute 14A, BusRoute 17, BusRoute 29, BusRoute 33, BusRoute 36, BusRoute 43, BusRoute 45B, BusRoute 78C, BusRoute 80, BusRoute 82, BusRoute 85, BusRoute 87, BusRoute 94, BusRoute 625, BusRoute 634, BusRoute 640, BusRoute 641, BusRoute 642, BusRoute 28, BusRoute 35, BusRoute 40B, BusRoute 41, BusRoute 45, BusRoute 52, BusRoute 56, BusRoute 72, BusRoute 86, BusRoute 93, BusRoute 95, BusRoute 95A, BusRoute 610, BusRoute 19, BusRoute 31, BusRoute 34, BusRoute 76, BusRoute 6A, BusRoute 30, BusRoute 3, BusRoute 6, BusRoute 9, BusRoute 12, BusRoute 38, BusRoute 18, BusRoute 27, BusRoute 1, BusRoute 5, BusRoute 8
Great Britain	National	JDT	missing	BusRoute 90, BusRoute E7
Great Britain	National	RL-C	missing	BusRoute 901
Great Britain	National	CGB	missing	BusRoute 219
Great Britain	National	1066	missing	BusRoute 679
Great Britain	National	2245	missing	BusRoute 11
Great Britain	National	BCL	missing	BusRoute 494, BusRoute 495, BusRoute 496
Great Britain	National	FR	missing	BusRoute 734, BusRoute 412, BusRoute 414, BusRoute 424, BusRoute 601, BusRoute 662, BusRoute 669, BusRoute 501, BusRoute 684, BusRoute X96, BusRoute 51, BusRoute 58A, BusRoute 58B, BusRoute 58C, BusRoute 66, BusRoute 67, BusRoute 82, BusRoute 83, BusRoute 89, BusRoute 58, BusRoute 98, BusRoute 237, BusRoute 53, BusRoute 80, BusRoute 14
Great Britain	National	LLB	missing	BusRoute 6A, BusRoute 6B, BusRoute 7A, BusRoute 208, BusRoute 6, BusRoute 7, BusRoute 305, BusRoute 306, BusRoute 309
Great Britain	National	FS	missing	BusRoute B1, BusRoute B3, BusRoute C32, BusRoute C33, BusRoute 1, BusRoute 1A, BusRoute 7, BusRoute 7A, BusRoute 8E, BusRoute 9B, BusRoute 10A, BusRoute 11C, BusRoute 12C, BusRoute 17A, BusRoute 21A, BusRoute A2, BusRoute A3, BusRoute A4, BusRoute A5, BusRoute A6, BusRoute B2, BusRoute 8A, BusRoute 9A, BusRoute 10, BusRoute 16, BusRoute 16A, BusRoute 16X, BusRoute 605, BusRoute A, BusRoute A1, BusRoute B, BusRoute C, BusRoute 10B, BusRoute 11A, BusRoute 12A, BusRoute 607, BusRoute 616, BusRoute 9, BusRoute 24, BusRoute 8, BusRoute 21, BusRoute 17, BusRoute 3, BusRoute 5, BusRoute 4
Great Britain	National	1067	missing	BusRoute 696, BusRoute 705, BusRoute 719
Great Britain	National	1857	missing	BusRoute 19, BusRoute 20, BusRoute 31, BusRoute 55, BusRoute 63, BusRoute 69, BusRoute 71, BusRoute 72, BusRoute 84, BusRoute 108, BusRoute 245, BusRoute 246, BusRoute 247, BusRoute 255, BusRoute 263, BusRoute 264, BusRoute 272, BusRoute 286, BusRoute 291, BusRoute 297, BusRoute 370, BusRoute 386, BusRoute 42A, BusRoute ML1, BusRoute 10, BusRoute 61, BusRoute 62, BusRoute 74, BusRoute 75, BusRoute 99, BusRoute 293, BusRoute 15, BusRoute 16, BusRoute 18, BusRoute 64, BusRoute 65, BusRoute 70, BusRoute 73, BusRoute 290, BusRoute 380, BusRoute 381, BusRoute 13
Great Britain	National	TML	missing	BusRoute C1, BusRoute C2, BusRoute FREE, BusRoute 2A, BusRoute 6A, BusRoute 7A, BusRoute 66A, BusRoute 89A, BusRoute 144, BusRoute 181, BusRoute 215, BusRoute 241, BusRoute C3, BusRoute C4, BusRoute C5, BusRoute C6, BusRoute 89, BusRoute 242, BusRoute 267, BusRoute 268, BusRoute 285, BusRoute 293, BusRoute 294, BusRoute T6, BusRoute X14, BusRoute 17, BusRoute 31A, BusRoute 65, BusRoute 201, BusRoute 214, BusRoute 505, BusRoute 6, BusRoute 30, BusRoute 218, BusRoute 240, BusRoute 251, BusRoute 272, BusRoute 352, BusRoute X15, BusRoute M17, BusRoute 7, BusRoute 43, BusRoute 55, BusRoute 123, BusRoute 252, BusRoute 253, BusRoute 66, BusRoute 73, BusRoute 70, BusRoute 14, BusRoute 31, BusRoute 4
Great Britain	National	EMH	missing	BusRoute 64, BusRoute 63, BusRoute 1, BusRoute H4, BusRoute H4A, BusRoute T1, BusRoute T2, BusRoute 400, BusRoute 408, BusRoute 411, BusRoute 461, BusRoute 486, BusRoute 487, BusRoute 555, BusRoute 557, BusRoute 559, BusRoute 777, BusRoute W1, BusRoute X400, BusRoute 403, BusRoute 407
Great Britain	National	TMM	missing	TramMetroRoute MM1
Great Britain	National	1068	missing	BusRoute 706
Great Britain	National	2116	missing	BusRoute 188, BusRoute 239, BusRoute 343, BusRoute 394, BusRoute S48, BusRoute S50, BusRoute 202, BusRoute 341, BusRoute 344, BusRoute 395, BusRoute 396, BusRoute 397, BusRoute 342
Great Britain	National	2248	missing	BusRoute 60, BusRoute 64, BusRoute 19, BusRoute 19X, BusRoute 300, BusRoute 58, BusRoute 27, BusRoute 27A, BusRoute 27B
Great Britain	National	GRY	missing	BusRoute 1, BusRoute 3, BusRoute 4, BusRoute 5, BusRoute 8, BusRoute 18, BusRoute 20, BusRoute 21, BusRoute 22, BusRoute 28, BusRoute 15A, BusRoute 8243, BusRoute N81S
Great Britain	National	FT	missing	BusRoute 46, BusRoute 47, BusRoute 110, BusRoute 114, BusRoute 129, BusRoute 203, BusRoute 18, BusRoute 318, BusRoute 401
Great Britain	National	FOW	missing	BusRoute 2, BusRoute S41S, BusRoute F1, BusRoute 108, BusRoute 5135, BusRoute 138, BusRoute 5149, BusRoute H26D, BusRoute H31S
Great Britain	National	MOF	missing	BusRoute 2, BusRoute 4, BusRoute 5, BusRoute 9B, BusRoute 92
Great Britain	National	PTI1	missing	BusRoute L27
Great Britain	National	1069	missing	BusRoute 564, BusRoute 690, BusRoute 424, BusRoute 463
Great Britain	National	RGJ	missing	BusRoute 26
Great Britain	National	GTC	missing	BusRoute AH1, BusRoute AH2, BusRoute AH4, BusRoute AH5, BusRoute AH6, BusRoute AH8, BusRoute AH9, BusRoute BS1, BusRoute BV1, BusRoute CH1, BusRoute CH2, BusRoute CH3, BusRoute CH4, BusRoute DE2, BusRoute FW1, BusRoute FW2, BusRoute FW3, BusRoute FW5, BusRoute FW6, BusRoute FW8, BusRoute 809, BusRoute 842, BusRoute 845, BusRoute 864, BusRoute 882, BusRoute QM1, BusRoute SP1, BusRoute SP2, BusRoute SP3, BusRoute WG1, BusRoute WG2, BusRoute WG3
Great Britain	National	CFS	missing	FerryRoute F5
Great Britain	National	2382	missing	BusRoute 8, BusRoute 8E, BusRoute 9, BusRoute 15, BusRoute 18A, BusRoute 10B, BusRoute 14X, BusRoute 13, BusRoute 14, BusRoute 12, BusRoute 14A
Great Britain	National	1070	missing	BusRoute 595, BusRoute 724, BusRoute 748, BusRoute 758, BusRoute 759, BusRoute 752
Great Britain	National	1991	missing	BusRoute 17, BusRoute 31, BusRoute 54, BusRoute 59, BusRoute 101, BusRoute 118, BusRoute 163, BusRoute 169, BusRoute 276, BusRoute 294, BusRoute 324, BusRoute 335, BusRoute 343, BusRoute 408, BusRoute 415, BusRoute 406, BusRoute 129, BusRoute 156, BusRoute 268, BusRoute 328, BusRoute 135
Great Britain	National	RGL	missing	BusRoute 1, BusRoute 3, BusRoute 4, BusRoute 5, BusRoute 7, BusRoute 9, BusRoute 11, BusRoute 12, BusRoute 13, BusRoute 14, BusRoute 15, BusRoute 16, BusRoute 1A, BusRoute 1B, BusRoute 34, BusRoute 3A, BusRoute 3B, BusRoute 45, BusRoute 47, BusRoute 52, BusRoute 70, BusRoute 75, BusRoute 7A, BusRoute 7B, BusRoute 88, BusRoute 89, BusRoute 95, BusRoute H1, BusRoute X4, BusRoute 11A, BusRoute 146, BusRoute 147, BusRoute 15A, BusRoute 211, BusRoute 212, BusRoute 213, BusRoute 240, BusRoute 250, BusRoute 251, BusRoute 31A, BusRoute 322, BusRoute 341, BusRoute 342, BusRoute 343, BusRoute 344, BusRoute 345, BusRoute 34A, BusRoute 380, BusRoute 381, BusRoute 382, BusRoute 383, BusRoute 391, BusRoute 552, BusRoute 565, BusRoute 657, BusRoute 658, BusRoute 71C
Great Britain	National	3DC	missing	BusRoute 20, BusRoute 26, BusRoute 6
Great Britain	National	2383	missing	BusRoute 74, BusRoute 75, BusRoute 75E, BusRoute 76A, BusRoute 77, BusRoute 80A, BusRoute 82X, BusRoute 86, BusRoute 86A, BusRoute 86D, BusRoute 501, BusRoute 79, BusRoute 699, BusRoute 7B, BusRoute 78, BusRoute 80, BusRoute 82, BusRoute 82D, BusRoute 82E, BusRoute 7, BusRoute 76, BusRoute 81, BusRoute 81A, BusRoute 81E, BusRoute 26, BusRoute 86B, BusRoute 500, BusRoute 27
Great Britain	National	1071	missing	BusRoute 732
Great Britain	National	2251	missing	BusRoute 289, BusRoute 200
Great Britain	National	GL	missing	BusRoute 21
Great Britain	National	FX	missing	BusRoute 700, BusRoute 715, BusRoute 716
Great Britain	National	HA	missing	BusRoute 2, BusRoute W1, BusRoute W2, BusRoute W3, BusRoute W4
Great Britain	National	M	missing	BusRoute 244, BusRoute 1, BusRoute 2
Great Britain	National	HADC	missing	BusRoute 745, BusRoute 796, BusRoute RT40
Great Britain	National	BCT	missing	BusRoute 649
Great Britain	National	HB	missing	BusRoute LINK, BusRoute 6A, BusRoute 13, BusRoute 28, BusRoute 46, BusRoute 46A, BusRoute 46B, BusRoute 66, BusRoute 69, BusRoute 87, BusRoute 201, BusRoute 205, BusRoute 207, BusRoute 235, BusRoute 338, BusRoute 430, BusRoute 438, BusRoute 566, BusRoute 569, BusRoute 586, BusRoute 650, BusRoute 656, BusRoute 661, BusRoute 662, BusRoute 663, BusRoute 677, BusRoute SPRI, BusRoute X24, BusRoute X26, BusRoute X28, BusRoute X65, BusRoute X69, BusRoute X78, BusRoute E2, BusRoute 4, BusRoute 5, BusRoute 6, BusRoute 7, BusRoute 7A, BusRoute 63, BusRoute 64, BusRoute 67, BusRoute 76, BusRoute 77, BusRoute 86, BusRoute 211, BusRoute 401, BusRoute 603, BusRoute 655, BusRoute 657, BusRoute P&R, BusRoute S1, BusRoute S2, BusRoute X64, BusRoute X68, BusRoute 4A, BusRoute 26, BusRoute 78, BusRoute 601, BusRoute 602, BusRoute 611, BusRoute 659, BusRoute 3, BusRoute 11, BusRoute 25, BusRoute 68, BusRoute 14, BusRoute 23, BusRoute 33, BusRoute 79, BusRoute A, BusRoute 10, BusRoute 15, BusRoute 2, BusRoute 8, BusRoute 32, BusRoute 1, BusRoute 80, BusRoute 70
Great Britain	National	2384	missing	BusRoute 23N, BusRoute 37N, BusRoute 51N, BusRoute 403, BusRoute 413, BusRoute 432, BusRoute 464, BusRoute 423, BusRoute 450N, BusRoute 203, BusRoute 409, BusRoute 411, BusRoute 495, BusRoute 418, BusRoute 419, BusRoute 472, BusRoute 492, BusRoute 437, BusRoute X11, BusRoute 407, BusRoute 410, BusRoute 433
Great Britain	National	1072	missing	BusRoute 507, BusRoute 738, BusRoute 749, BusRoute 814, BusRoute 883
Great Britain	National	1993	missing	BusRoute 553, BusRoute 584, BusRoute 593, BusRoute 595, BusRoute 596, BusRoute 673, BusRoute 682, BusRoute 590, BusRoute 591, BusRoute 592, BusRoute 594, BusRoute 681, BusRoute 587, BusRoute 588, BusRoute 589, BusRoute 672
Great Britain	National	2252	missing	BusRoute 199, BusRoute TP
Great Britain	National	RL-L	missing	BusRoute 904
Great Britain	National	ANED	missing	BusRoute 27, BusRoute 27B, BusRoute 28, BusRoute 34, BusRoute 72, BusRoute 81, BusRoute 91, BusRoute 92, BusRoute 93, BusRoute 94, BusRoute 94A, BusRoute 95, BusRoute X5, BusRoute X26, BusRoute X27, BusRoute X28, BusRoute X34, BusRoute X59, BusRoute X72, BusRoute X93, BusRoute 5A, BusRoute 29, BusRoute 59, BusRoute 5 5A, BusRoute 29A
Great Britain	National	FY	missing	BusRoute 6, BusRoute 7, BusRoute 8, BusRoute 10, BusRoute 10A, BusRoute 11, BusRoute 24, BusRoute 1, BusRoute 2, BusRoute 3, BusRoute 4, BusRoute 5, BusRoute 9, BusRoute 12, BusRoute 13, BusRoute 13A
Great Britain	National	TMS	missing	BusRoute 42, BusRoute 297, BusRoute 298
